ensg_id,gene_symbol,leiden-nt,leiden-esm3,mmidas-joint,nt-umap-0,nt-umap-1,aa-umap-0,aa-umap-1
ENSMUSG00000028339.18,Col15a1,14,49,5,10.57208,-6.673917,3.7444713,10.532827
ENSMUSG00000002771.13,Grin2d,8,51,0,10.480333,-1.4661609,11.840265,7.958584
ENSMUSG00000009894.16,Snap47,14,23,-1,10.619733,-4.3249674,6.0250797,2.2131827
ENSMUSG00000090291.4,Lrrc10b,11,35,0,15.290631,0.40531623,1.7606342,5.659567
ENSMUSG00000063760.10,Rnf217,7,12,1,14.739539,2.9152105,8.169162,1.6040181
ENSMUSG00000063089.5,Klk1b8,0,19,0,6.141783,5.1435585,2.8188825,7.7766175
ENSMUSG00000022389.16,Tef,11,40,-1,14.855338,-0.7482448,3.052827,-2.4056172
ENSMUSG00000048756.12,Foxo3,11,31,3,13.419414,-1.8486534,4.540172,-1.6211427
ENSMUSG00000059811.14,Atl2,11,18,15,14.213027,1.6692609,4.3676414,5.451397
ENSMUSG00000047034.11,Ankrd33,5,23,1,9.040956,2.8489761,7.5419145,1.7951828
ENSMUSG00000029826.15,Zc3hav1,11,13,-1,14.003959,1.0138551,6.9553876,1.9889276
ENSMUSG00000017417.15,Plxdc1,11,7,0,13.373917,1.5108227,4.8503833,8.672209
ENSMUSG00000076550.4,Igkv4-63,0,0,18,3.7066045,6.325981,4.5157866,17.12957
ENSMUSG00000029544.17,Cabp1,14,37,1,11.226974,-3.241162,4.2898197,3.1263008
ENSMUSG00000090268.2,Spopfm3,2,26,0,7.3561625,1.9655695,8.7865925,4.6003466
ENSMUSG00000028156.13,Eif4e,2,8,2,10.140188,2.0852926,9.897772,8.540398
ENSMUSG00000023249.16,Parp3,8,9,1,9.110633,1.0970871,7.3096843,6.2748904
ENSMUSG00000082815.3,Cbr1b,2,8,0,8.291004,2.9649441,9.1389065,7.2887597
ENSMUSG00000031660.15,Brd7,11,12,-1,15.119239,0.44748425,6.8341885,0.30683646
ENSMUSG00000030966.14,Trim21,8,12,1,9.40207,-0.9260381,10.001319,2.9079845
ENSMUSG00000030079.16,Ruvbl1,2,21,15,9.024294,1.6012841,5.8108726,5.728078
ENSMUSG00000060081.2,H2ac1,0,45,24,4.199772,4.7984357,-0.5219639,10.711029
ENSMUSG00000020594.15,Pum2,11,33,3,13.898138,-0.48257476,4.669401,1.2897922
ENSMUSG00000017837.13,Nkiras2,5,18,8,10.104858,3.523011,3.9595294,5.7782288
ENSMUSG00000049511.6,Htr1b,8,39,16,12.088258,-1.6061823,16.619593,1.0572401
ENSMUSG00000032633.13,Flcn,11,6,1,13.023498,1.5008633,8.067458,0.78713375
ENSMUSG00000024912.7,Fosl1,5,40,3,10.513944,3.013699,3.1376758,-2.4530544
ENSMUSG00000056148.9,Rdh9,8,8,0,10.817574,-1.1508602,9.690602,6.8690023
ENSMUSG00000002289.17,Angptl4,8,19,0,11.666542,-0.9268603,5.6259246,9.796313
ENSMUSG00000019951.11,Bltp3b,11,7,6,14.858932,0.7653649,5.7704315,-0.033197146
ENSMUSG00000040165.15,Cd209c,5,49,2,8.857294,4.740835,2.8182137,11.387173
ENSMUSG00000027593.16,Raly,5,36,-1,12.159686,1.0877402,9.097491,0.8204141
ENSMUSG00000057219.12,Armc7,5,33,-1,11.72667,0.6294688,3.6389315,1.3737407
ENSMUSG00000020758.16,Itgb4,14,5,5,10.339079,-7.030582,4.9778028,10.009579
ENSMUSG00000026011.14,Ctla4,14,5,10,10.415913,-6.7604895,5.635847,11.673594
ENSMUSG00000094546.2,Ighv1-26,0,14,18,3.0287592,5.840434,8.4441,18.319826
ENSMUSG00000039183.7,Nubp2,2,18,0,11.566901,2.542599,4.117469,6.192209
ENSMUSG00000074505.7,Fat3,8,22,25,11.082539,-0.9154906,10.688975,14.702641
ENSMUSG00000040298.7,Btbd16,7,13,1,12.204645,3.339427,7.298983,2.2359023
ENSMUSG00000060038.15,Dhps,5,8,0,9.498733,3.3035707,9.799309,8.466766
ENSMUSG00000024792.10,Zfpl1,5,12,-1,9.653374,4.3089542,8.245662,1.1842988
ENSMUSG00000022209.13,Dhrs2,5,8,0,8.403402,3.262732,9.497283,7.069197
ENSMUSG00000040867.14,Begain,7,34,3,11.2813015,2.121795,7.7825246,-3.8550303
ENSMUSG00000024459.19,H2-M5,2,5,10,8.163024,2.995178,5.5539217,13.9124975
ENSMUSG00000020363.7,Gfpt2,2,8,0,11.408644,1.7120819,8.71075,8.057059
ENSMUSG00000047733.11,Tmem262,0,1,2,5.1948953,4.5538754,12.017369,0.16081412
ENSMUSG00000032010.16,Usp2,11,9,1,12.8279,-0.49862823,6.21572,5.2630777
ENSMUSG00000031991.11,Spata19,0,1,2,5.270418,5.390109,10.538915,-2.2103214
ENSMUSG00000115463.2,Gm49356,0,1,2,6.095808,6.192549,11.954747,-3.310081
ENSMUSG00000025465.14,Echs1,5,8,0,9.896657,3.7261727,9.786808,7.776532
ENSMUSG00000050830.18,Vwc2,5,11,0,9.520498,2.695663,3.4168706,8.972224
ENSMUSG00000063480.9,Snu13,11,29,2,12.672109,1.0372863,8.045217,5.6378717
ENSMUSG00000072814.12,Pramel54,0,35,21,6.3716397,3.088241,1.4090369,4.293853
ENSMUSG00000039954.10,Stk32a,11,25,8,15.06183,-0.11200332,10.13973,5.0010705
ENSMUSG00000036634.16,Mag,2,5,-1,8.307986,1.4520712,4.6413875,11.739682
ENSMUSG00000030792.9,Dkkl1,2,1,2,6.6429605,3.015453,10.668186,-1.7274512
ENSMUSG00000072188.5,Speer4e2,2,34,23,8.761227,2.0900245,9.252929,-3.7282197
ENSMUSG00000118591.2,Gm52955,0,39,16,5.395258,3.8077524,15.054333,2.070838
ENSMUSG00000002835.10,Chaf1a,11,6,3,14.548979,2.1379128,7.6490197,-2.0002995
ENSMUSG00000038805.11,Six3,3,40,-1,11.910366,-0.20737039,4.109126,-2.337591
ENSMUSG00000019320.15,Noxo1,11,23,-1,13.721049,2.6581619,6.4341335,1.6167395
ENSMUSG00000047534.18,Mis18bp1,11,6,3,12.902769,0.34872568,7.187779,-1.645061
ENSMUSG00000049612.11,Omg,5,35,0,8.843818,3.7334116,2.1208093,6.1576495
ENSMUSG00000026565.19,Pou2f1,11,40,3,15.150011,-0.49654013,4.550339,-2.472094
ENSMUSG00000042548.15,Asxl1,3,6,3,13.2887535,-2.6970873,6.7886343,-1.7940646
ENSMUSG00000063905.3,Zfp1000,0,38,20,5.6626005,6.186187,9.357683,-8.190899
ENSMUSG00000007989.8,Fzd3,11,7,0,15.617541,0.74073404,14.524579,2.8866346
ENSMUSG00000004897.18,Hdgf,11,6,-1,14.557026,0.07258414,7.268831,-0.4408487
ENSMUSG00000021290.7,Atp5mj,0,1,2,5.7830496,5.9407377,11.947056,-0.34469938
ENSMUSG00000053790.4,Defb38,0,11,11,4.8865566,5.3207197,1.3987917,8.9139
ENSMUSG00000116057.2,Vmn1r216,0,46,17,6.9895597,4.4357204,19.310246,4.6674833
ENSMUSG00000034660.9,Galp,0,1,2,6.6500444,5.2970724,10.963299,-1.6588994
ENSMUSG00000076618.2,Ighj4,0,16,26,3.961138,6.2235947,11.25472,-8.919696
ENSMUSG00000032485.15,Scap,11,43,0,13.629055,0.16353305,3.9265897,1.848366
ENSMUSG00000031565.20,Fgfr1,11,25,5,14.480367,-0.5879322,10.005487,6.042847
ENSMUSG00000059639.3,Clec4a4,0,49,-1,4.879708,4.7668033,2.765991,11.379782
ENSMUSG00000050271.13,Prag1,14,25,3,11.025328,-3.0362928,7.461136,0.87903017
ENSMUSG00000058820.4,Or8g17,10,44,4,6.556545,0.97359866,-4.311396,3.1188672
ENSMUSG00000039470.17,Zdhhc2,11,2,0,15.041872,0.24954961,10.411496,3.620538
ENSMUSG00000078773.12,Rad54b,5,21,-1,10.827342,2.5310025,5.43498,4.8958135
ENSMUSG00000042390.10,Gatad2b,11,6,3,15.520549,-0.088724725,7.1358743,-1.1334938
ENSMUSG00000026771.15,Spopl,11,26,-1,14.330461,-0.9321608,8.729685,4.3078756
ENSMUSG00000043131.15,Mob1a,11,1,2,15.199308,-1.8384548,10.648557,-1.6090661
ENSMUSG00000056763.17,Cspp1,8,6,3,10.450959,-1.908823,8.103961,-2.526021
ENSMUSG00000020153.15,Ndufs7,0,8,-1,5.131507,4.471216,9.644051,8.276006
ENSMUSG00000023978.6,Prph2,5,2,0,9.9894085,1.5358677,12.600917,1.6950247
ENSMUSG00000022855.10,Senp2,11,9,1,12.910264,1.3417491,6.0693994,4.124806
ENSMUSG00000056995.4,Or4p7,10,44,4,7.274103,-2.355982,-4.576385,6.645162
ENSMUSG00000020392.9,Cdkn2aipnl,5,1,2,12.195904,3.0004802,10.560333,-1.3980159
ENSMUSG00000024338.16,Psmb8,2,8,0,7.8880253,1.9442599,8.93459,8.889326
ENSMUSG00000045751.17,Mms22l,11,33,6,13.51218,-0.026698101,4.5317874,-0.3667471
ENSMUSG00000025736.16,Jmjd8,5,27,0,12.274484,2.4186382,6.932232,6.3335047
ENSMUSG00000021096.12,Ppm1a,11,8,0,15.912128,-0.751071,7.964939,7.2799883
ENSMUSG00000031772.18,Cntnap4,8,7,5,9.84071,-0.8591106,5.5910983,8.826599
ENSMUSG00000060888.6,Or51f1,10,53,4,7.408607,6.419861,-8.975019,0.8106778
ENSMUSG00000094918.4,Spata31e4,14,6,3,10.234485,-5.34445,7.5768433,-2.8333743
ENSMUSG00000027713.7,1810062G17Rik,0,1,2,6.9691453,5.581714,11.64379,-3.8857253
ENSMUSG00000024401.15,Tnf,2,7,0,9.091248,2.9572968,4.723401,10.206924
ENSMUSG00000069670.10,Nkain2,0,2,0,4.127194,5.1925907,11.898903,1.3065773
ENSMUSG00000021567.16,Nkd2,11,6,-1,15.936904,-0.098636486,8.3829775,-2.559875
ENSMUSG00000006931.16,P3h4,5,29,0,11.132798,0.21000765,5.528987,2.3294976
ENSMUSG00000073975.4,Or51r1,10,53,4,7.8650446,-1.8750775,-8.612829,1.4827517
ENSMUSG00000017491.10,Rarb,8,24,-1,11.7176285,1.1761545,11.567597,8.852784
ENSMUSG00000028676.18,Srsf10,11,36,13,14.831844,0.1993516,10.245968,1.4687333
ENSMUSG00000033658.17,Ddx19b,7,21,15,13.19373,2.0542185,5.560987,5.356871
ENSMUSG00000028691.13,Prdx1,11,8,0,15.0562,-1.1682069,9.371736,7.9232626
ENSMUSG00000096154.4,Gm13057,7,35,21,9.804818,3.1892812,1.438626,4.6377244
ENSMUSG00000002416.14,Ndufb2,11,1,2,15.330518,-2.1784475,11.562683,-0.36905926
ENSMUSG00000075220.2,Or5ak23,0,44,4,5.008644,3.351562,-4.1679893,3.2832186
ENSMUSG00000001415.11,Smg5,11,29,1,13.819903,0.8938689,6.0897985,0.9776092
ENSMUSG00000034243.18,Golgb1,7,34,22,12.545874,4.3071437,7.8651023,-5.405432
ENSMUSG00000062931.16,Zfp938,15,38,20,8.4481735,-0.5134439,7.934583,-7.4923596
ENSMUSG00000057738.15,Sptan1,14,34,6,9.255191,-10.416979,4.264172,2.3168685
ENSMUSG00000113971.3,Eif1ad4,10,29,2,8.323889,0.19906329,9.271923,4.8544207
ENSMUSG00000019761.11,Krt10,8,54,22,11.005056,-1.3638365,12.131338,-6.8202047
ENSMUSG00000041986.18,Elmod1,5,1,1,12.049245,1.3015753,9.622418,-0.6089273
ENSMUSG00000021591.9,Glrx,5,24,2,8.570633,3.7271137,8.61497,5.5958347
ENSMUSG00000023830.15,Igf2r,14,11,5,10.7174225,-4.737657,4.3904014,8.933448
ENSMUSG00000025716.16,Myo3a,7,18,15,12.843329,3.8789208,4.3711157,4.7571735
ENSMUSG00000068252.7,Apol7b,8,1,1,10.121813,1.0234808,10.377431,0.22131392
ENSMUSG00000038605.12,Samd10,11,6,1,12.027776,0.21434711,7.1242313,-0.015758958
ENSMUSG00000028842.16,Ago3,11,9,-1,14.229444,1.0925243,7.144064,7.2871113
ENSMUSG00000031451.7,Gas6,11,7,-1,12.436986,-0.24059877,4.4131384,9.189731
ENSMUSG00000040569.14,Slc26a7,2,3,0,9.420195,0.8253521,12.076906,4.8038006
ENSMUSG00000090485.3,Gm17416,0,11,11,5.3410583,5.3090267,1.8356692,8.648948
ENSMUSG00000093865.8,Lrit3,8,35,5,10.87119,-0.8255501,2.3817518,6.2310305
ENSMUSG00000050931.8,Sgms2,2,2,0,9.793695,0.77440125,10.774938,3.5493937
ENSMUSG00000019853.7,Hebp2,5,13,-1,9.928815,4.3990884,7.126779,5.2202373
ENSMUSG00000044340.8,Phlpp1,11,35,1,12.77489,-1.6053395,3.0286415,4.9013233
ENSMUSG00000066643.13,Wdr35,14,43,12,9.618601,-7.072221,2.3544466,2.638554
ENSMUSG00000074619.6,Fundc2b,2,2,2,9.112294,2.2278216,11.0950365,1.5262424
ENSMUSG00000078497.10,Zfp978,5,38,20,7.992622,4.6819763,7.4842668,-7.056626
ENSMUSG00000021348.4,Prl7d1,7,50,0,12.987491,3.258211,3.2048159,-0.22907846
ENSMUSG00000076612.9,Ighg2c,0,5,10,6.5463524,3.9409883,5.58865,13.900587
ENSMUSG00000099900.2,Scgb2b21,0,1,2,5.6445155,6.5244274,11.457041,-1.0070202
ENSMUSG00000021144.15,Mta1,11,6,1,15.868019,1.8107901,6.8717413,-0.08987035
ENSMUSG00000018395.20,Kif3a,7,18,15,13.117134,4.7037015,3.573822,4.807167
ENSMUSG00000031506.12,Ptpn7,11,9,-1,14.534466,0.67672276,6.4412174,5.5883517
ENSMUSG00000022518.17,4930562C15Rik,8,6,3,10.171921,-1.227963,8.240883,-2.006918
ENSMUSG00000026987.17,Baz2b,8,6,3,11.775012,-0.53200394,7.042928,-1.1005698
ENSMUSG00000035582.14,Gdpd4,5,13,0,10.199947,2.3893244,7.3264337,5.7362123
ENSMUSG00000056632.9,Dsg3,9,22,25,12.3716135,-3.490945,10.893855,14.737793
ENSMUSG00000020830.4,Vmo1,0,7,-1,4.3406944,5.574315,5.4250245,8.357874
ENSMUSG00000011658.17,Fuz,5,13,0,9.857088,1.3247744,6.406663,3.1235871
ENSMUSG00000061295.6,Or4c126,10,44,4,7.354226,-1.7710896,-4.685891,6.079909
ENSMUSG00000028614.15,Ndc1,7,2,0,12.247222,3.4033659,11.077045,2.4850557
ENSMUSG00000025069.16,Gsto2,0,24,0,6.5676594,4.320104,10.017867,6.968243
ENSMUSG00000024939.7,Fam89b,5,6,1,10.304541,4.1556106,9.017888,-2.4388232
ENSMUSG00000033200.18,Tpsg1,5,19,0,9.440384,4.412858,3.158225,7.886406
ENSMUSG00000038172.15,Ttc39b,11,29,14,15.304753,0.66651607,4.653419,3.4723914
ENSMUSG00000029026.18,Trp73,11,31,1,14.87288,1.5469435,6.8553667,1.3206049
ENSMUSG00000019082.19,Slc25a22,5,2,0,11.513534,0.90518,0.9783948,0.5683425
ENSMUSG00000095026.3,Gm3336,2,1,2,9.578004,2.328492,10.146414,-0.16993727
ENSMUSG00000040767.12,Snrnp25,0,29,2,5.9830246,4.356788,7.916628,1.9187031
ENSMUSG00000062328.9,Rpl17,2,29,-1,7.021387,3.4542964,9.070348,6.2066455
ENSMUSG00000041797.8,Abca9,7,3,0,12.245416,2.878654,4.8701916,5.4600563
ENSMUSG00000053012.18,Krcc1,5,6,-1,9.4520445,3.2895033,8.767642,-2.3770988
ENSMUSG00000022827.15,Rabl3,7,18,8,13.388015,3.8695698,4.0517287,5.3514013
ENSMUSG00000032719.5,Sbspon,11,5,0,14.024153,-1.4955224,4.263395,8.909449
ENSMUSG00000030051.11,Aplf,5,23,-1,8.68099,3.791831,6.7814465,0.71983755
ENSMUSG00000022557.12,Bop1,14,43,12,10.373907,-6.1247296,1.3109056,2.5252564
ENSMUSG00000038403.11,Hjv,2,7,0,8.056253,2.1878934,4.4735436,8.048256
ENSMUSG00000036810.17,Cnep1r1,11,1,2,13.733791,2.0400987,11.677717,0.18424767
ENSMUSG00000074628.10,Tldc2,0,7,2,4.936588,4.831126,6.5134997,8.015348
ENSMUSG00000036461.17,Elf1,11,31,3,15.171327,-0.27460414,4.933049,-1.2421969
ENSMUSG00000061906.6,Ugt2b38,7,17,-1,10.412316,3.9258566,10.681508,7.074181
ENSMUSG00000040797.17,Iqsec3,11,23,1,14.41561,0.6467622,6.3616476,0.3688768
ENSMUSG00000022658.11,Tagln3,2,23,1,7.795067,2.9374456,5.3634467,2.8350155
ENSMUSG00000040280.11,Ndufa4l2,2,1,2,8.233097,3.358306,11.803297,-0.18236268
ENSMUSG00000033707.10,Lrrc24,2,35,0,8.5550165,3.0995507,1.7958956,6.140872
ENSMUSG00000028370.8,Pappa,8,7,5,11.109946,0.25145245,4.6837196,8.548209
ENSMUSG00000033054.8,Npat,11,6,3,13.507502,0.7599786,7.0432696,-1.9352055
ENSMUSG00000024245.5,Tmem178,5,2,0,10.335123,3.5552876,12.573174,1.3019313
ENSMUSG00000053094.16,Tmem248,14,1,0,9.750914,-7.2687755,10.056689,-0.34846953
ENSMUSG00000035958.4,Tdp2,14,8,0,10.9320345,-4.6197314,7.0849204,6.6418285
ENSMUSG00000033910.14,Gucy1a1,7,13,1,12.104298,3.0369468,7.8572097,4.4492693
ENSMUSG00000006335.17,Tfpt,0,6,1,7.5840025,4.9848757,8.59592,-2.8127291
ENSMUSG00000054499.10,Dedd2,2,6,1,9.384575,0.82919437,8.0541525,-0.13493757
ENSMUSG00000112611.2,Glipr1l3,2,19,-1,8.060423,3.201256,5.559961,10.121219
ENSMUSG00000046962.17,Zbtb21,11,28,3,15.453254,-2.3340287,5.722623,-2.8049634
ENSMUSG00000041202.13,Pla2g2d,8,19,-1,12.3905735,-0.9824239,7.261874,10.298076
ENSMUSG00000066100.9,Krtap5-1,0,42,24,6.1590176,2.587413,15.810915,-2.7137098
ENSMUSG00000028362.3,Tnfsf8,8,7,0,10.1771755,0.7177918,4.648109,10.1720085
ENSMUSG00000100004.2,Taar8c,0,39,4,5.983664,3.1110582,17.020412,0.8369337
ENSMUSG00000000275.17,Trim25,11,12,1,14.769476,-1.650456,9.752921,2.7760048
ENSMUSG00000042659.16,Arrdc4,2,7,0,10.923802,2.5416467,6.260795,4.6187634
ENSMUSG00000032727.15,Mier3,11,6,-1,14.135277,1.9591812,6.276408,-1.1025342
ENSMUSG00000043807.7,Ly6g5b,0,11,-1,7.107667,5.288008,2.5347364,9.2887335
ENSMUSG00000038418.9,Egr1,11,28,3,14.432156,-0.56074023,5.260484,-3.579802
ENSMUSG00000018293.5,Pfn1,5,29,2,12.311417,2.0448537,7.731134,5.5001616
ENSMUSG00000024758.16,Rtn3,11,6,3,15.835,-1.6186205,8.336382,-1.2690426
ENSMUSG00000020549.15,Elac2,14,8,1,11.095627,-2.169066,7.732843,6.3398547
ENSMUSG00000033730.5,Egr3,11,28,3,14.044347,-1.2705832,5.110369,-3.948195
ENSMUSG00000029767.17,Calu,8,37,-1,12.436844,-0.52362347,3.5659032,3.6874833
ENSMUSG00000014592.23,Camta1,11,6,3,15.5481825,1.6401654,6.89575,-0.6313936
ENSMUSG00000005107.14,Slc2a9,5,3,9,10.492775,2.4340723,14.19959,4.8154755
ENSMUSG00000063672.8,Nkx6-3,2,40,7,8.334146,1.6889178,2.5506134,-3.6782775
ENSMUSG00000055679.6,Ctsr,5,19,0,8.228259,4.586817,6.906498,10.010469
ENSMUSG00000002250.17,Ppard,11,24,1,14.873569,-1.3888125,11.391064,8.734749
ENSMUSG00000022802.3,Lmln,11,19,0,15.314724,-1.9193363,5.1882267,8.884741
ENSMUSG00000022303.10,Dcstamp,5,2,0,8.136813,3.4938526,10.869991,1.0689251
ENSMUSG00000038564.12,Ift172,7,43,12,12.702665,4.0761776,3.2166996,2.7923076
ENSMUSG00000024386.10,Proc,5,19,0,9.089658,3.5618796,4.051182,8.377359
ENSMUSG00000071847.15,Apcdd1,11,7,0,15.662569,-1.6035858,8.974344,0.8758458
ENSMUSG00000109801.3,Or4f14d,0,44,4,5.1568885,2.62302,-4.470566,7.390214
ENSMUSG00000030077.12,Chl1,8,5,5,11.649937,-0.6154601,4.1063824,11.269438
ENSMUSG00000102018.9,Iqank1,14,23,1,10.192586,-7.2547007,7.6567507,2.322738
ENSMUSG00000014867.10,Surf4,14,2,0,10.474767,-3.734675,11.47351,3.196555
ENSMUSG00000108976.2,Gm29797,0,50,-1,5.7492585,5.8647857,2.954712,-0.84338397
ENSMUSG00000110469.2,Gapdhrt2,14,8,0,10.637687,-3.221259,10.013968,8.683483
ENSMUSG00000015880.14,Ncapg,7,33,14,13.037728,2.7804346,3.9458668,1.5380218
ENSMUSG00000004207.16,Psap,5,11,-1,12.027438,1.0098819,3.8915915,8.102209
ENSMUSG00000091476.9,Catspere2,2,7,0,9.309179,2.199798,9.346591,0.62371355
ENSMUSG00000035637.15,Grhpr,2,8,0,9.01169,2.3157008,9.568715,7.4228783
ENSMUSG00000067586.5,S1pr3,11,39,16,13.7585,-1.1326054,15.542411,1.9320171
ENSMUSG00000053846.6,Lipg,11,19,0,13.207288,0.18002002,6.6846027,8.889213
ENSMUSG00000061360.9,Phf5a,5,6,2,10.381619,1.8603196,9.575671,-0.4477375
ENSMUSG00000055447.20,Cd47,0,5,0,4.117948,5.091991,5.502626,11.32438
ENSMUSG00000078964.3,Ces1b,2,8,0,7.8158965,2.4668872,8.003307,8.692237
ENSMUSG00000059498.14,Fcgr3,2,5,10,7.8970337,1.0026952,4.931857,12.674445
ENSMUSG00000074102.5,Rbm15b,14,36,-1,9.27076,-10.152605,8.481531,0.43650436
ENSMUSG00000069743.6,Zfp820,15,38,20,9.414013,-0.7768983,7.954135,-8.4634
ENSMUSG00000025939.20,Ube2w,0,13,2,8.07724,4.167463,7.487792,1.9290618
ENSMUSG00000084135.5,Pom121l12,5,1,2,8.529688,4.8655214,10.714933,-3.41317
ENSMUSG00000052560.16,Cpne8,11,9,-1,12.45417,1.2099911,6.9235544,7.334166
ENSMUSG00000079402.10,Gm3020,5,34,23,10.482955,4.356088,10.386623,-4.342895
ENSMUSG00000027843.14,Ptpn22,8,9,1,10.59421,-1.0180184,6.2376995,3.7745178
ENSMUSG00000074063.11,Osgin1,5,8,0,9.446014,1.6399627,7.847543,6.4276195
ENSMUSG00000038717.10,Atp5mg,0,1,2,6.453414,6.2651553,11.357621,0.011141324
ENSMUSG00000023845.8,Lnpep,11,8,-1,13.336321,1.7864804,8.025646,7.8077226
ENSMUSG00000046922.8,Gpr6,2,39,16,9.688528,1.2600445,15.582502,1.5426894
ENSMUSG00000026327.9,Serpinb11,5,52,-1,8.6668825,3.6706321,9.220222,11.699907
ENSMUSG00000078517.14,Emc1,7,43,0,13.504813,2.523071,2.6354246,2.5856416
ENSMUSG00000030521.12,Mphosph10,11,6,13,12.528609,1.8003873,8.733065,-1.3416547
ENSMUSG00000087385.9,Frg2f1,2,6,1,7.8525248,1.763596,8.693892,-2.6107566
ENSMUSG00000121581.1,,0,1,2,3.8687484,5.867755,11.651996,-2.7955387
ENSMUSG00000066621.13,Tecpr1,8,7,1,11.300836,-1.6691235,4.421917,2.26413
ENSMUSG00000091418.4,Gm3164,5,34,23,8.879335,1.4537523,10.145471,-4.5520015
ENSMUSG00000025202.9,Scd3,2,2,0,8.467414,2.4731772,10.730149,5.37908
ENSMUSG00000061013.7,Mkx,7,40,3,13.67811,3.0243945,4.2006416,-2.5177124
ENSMUSG00000000743.10,Chmp1a,8,29,2,12.328179,0.2322115,3.7496285,2.8294113
ENSMUSG00000108793.2,Gm45213,0,35,-1,4.761232,5.587438,2.4825358,6.521428
ENSMUSG00000048960.14,Prex2,8,13,6,10.739168,-0.6494022,6.1468105,2.414822
ENSMUSG00000048699.5,Krt90,8,54,22,10.085475,-1.2268151,12.336725,-7.0346947
ENSMUSG00000076770.4,Trav8d-1,0,15,7,4.3422794,5.5891542,6.796763,15.919839
ENSMUSG00000036216.6,Leap2,0,11,11,5.3401213,6.3182945,1.6832687,8.7846985
ENSMUSG00000101959.2,Ldhal6b,5,8,0,9.854812,4.272037,9.682343,8.024627
ENSMUSG00000059625.7,Sohlh1,5,40,1,9.201602,3.882612,4.3240533,-3.4866269
ENSMUSG00000044502.17,Bod1,11,29,2,14.01879,-1.4112571,8.645096,0.70930386
ENSMUSG00000029381.17,Shroom3,8,6,3,11.209585,0.86804956,7.0814967,-2.1286588
ENSMUSG00000030852.19,Tacc2,7,6,3,12.200134,3.764573,7.073426,-2.7450488
ENSMUSG00000096055.4,Trav12n-1,0,15,7,5.001448,5.926212,7.893944,16.153624
ENSMUSG00000030095.11,Tmem43,8,7,0,9.847536,0.040003806,7.35052,6.1859956
ENSMUSG00000021176.7,Efcab11,0,37,-1,7.348779,5.216115,3.9351315,3.4321811
ENSMUSG00000094706.9,Gm10338,0,34,23,7.4222727,4.83606,10.566315,-5.298748
ENSMUSG00000070287.4,Slc35g2,2,3,-1,7.6462536,2.1816928,12.637407,3.5455968
ENSMUSG00000024799.17,Tm7sf2,2,2,0,7.6722937,3.5379736,11.148746,4.5504003
ENSMUSG00000046027.18,Stard5,5,13,0,11.097178,3.4401295,7.5701156,4.7137146
ENSMUSG00000031715.15,Smarca5,8,21,15,12.333413,-1.8252242,5.416029,5.0721307
ENSMUSG00000020629.13,Adi1,2,8,0,11.155893,3.418695,8.070477,7.281184
ENSMUSG00000033933.14,Vhl,11,7,-1,15.178469,0.6263322,8.084742,8.95277
ENSMUSG00000111306.3,Or8k27,10,44,4,7.33135,-0.13581054,-4.28579,3.8919907
ENSMUSG00000107906.2,Eif4a3l2,7,21,15,10.686465,3.712536,5.2692633,5.5093637
ENSMUSG00000019982.16,Myb,3,6,1,12.614753,0.70580244,5.924108,-0.6467481
ENSMUSG00000079434.9,Neu2,5,7,0,8.927375,3.0477986,6.3572044,8.065866
ENSMUSG00000033182.13,Kbtbd12,11,26,12,13.854756,-0.25280872,11.158042,6.520597
ENSMUSG00000095673.3,Alyreffm12,0,36,13,6.1337357,3.8176143,9.8583,1.6924088
ENSMUSG00000038046.5,Mrm3,11,13,1,12.861923,-1.4947344,7.445229,4.564859
ENSMUSG00000020664.11,Dld,7,8,0,12.283623,4.422548,9.604619,8.357599
ENSMUSG00000041815.15,Poldip3,11,36,13,12.144244,0.5047779,8.440199,0.29207492
ENSMUSG00000002741.10,Ykt6,11,29,-1,13.277595,-1.491346,7.194922,4.9738655
ENSMUSG00000033027.16,Klrc3,0,49,2,5.681392,4.4926767,2.248546,11.410527
ENSMUSG00000009900.8,Wnt3a,7,19,0,11.370381,2.4712207,7.8286357,10.184607
ENSMUSG00000074156.7,Ces1h,2,8,0,7.843113,2.8266063,8.042199,8.877263
ENSMUSG00000025917.10,Cops5,5,9,1,10.7582,1.7065041,6.85537,5.2161098
ENSMUSG00000035781.16,R3hdm4,7,6,1,12.53401,3.4572093,8.918398,-0.89412737
ENSMUSG00000038020.6,Rapgefl1,11,23,1,15.877621,1.0950307,5.43979,2.7754872
ENSMUSG00000021650.8,Ptcd2,5,29,1,9.626048,4.125887,6.0534706,2.626638
ENSMUSG00000034154.16,Ino80,11,21,-1,14.5035305,-1.1920209,5.4933424,3.7234437
ENSMUSG00000027489.16,Necab3,8,6,1,11.743907,-0.24919301,7.0340176,0.62028193
ENSMUSG00000034285.16,Nipsnap1,7,13,0,11.318908,3.4554946,7.8440375,5.0758114
ENSMUSG00000109523.2,Gdf1,2,11,0,8.110642,2.3098352,7.074891,11.880751
ENSMUSG00000043531.18,Sorcs1,11,7,5,15.393125,-0.27026197,5.054477,9.628252
ENSMUSG00000095115.3,Itpripl2,11,13,1,14.5800495,-0.11911883,6.789009,3.5134325
ENSMUSG00000074424.4,Spopfm2,2,26,0,8.507921,0.94462216,8.662348,4.499078
